directory,filename,file_ext,size_bytes,size_kib,size_kb,size_mib,size_mb,rel_path,full_path
Other Ethnographic,92116_1.jpg,jpg,4121704,4025.1,4122,3.9,4,Other Ethnographic/92116_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92136_1.jpg,jpg,2274457,2221.1,2274,2.2,2,Other Ethnographic/92136_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,1361_1.jpg,jpg,4132180,4035.3,4132,3.9,4,Other Ethnographic/1361_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-177-a_1.jpg,jpg,4275684,4175.5,4276,4.1,4,Other Ethnographic/2003-33-177-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,1989-74-41_1.jpg,jpg,3772404,3684,3772,3.6,4,Other Ethnographic/1989-74-41_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,1989-74-39_1.jpg,jpg,4037888,3943.2,4038,3.9,4,Other Ethnographic/1989-74-39_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8105-a_1.jpg,jpg,4535166,4428.9,4535,4.3,5,Other Ethnographic/8105-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92112_1.jpg,jpg,3618015,3533.2,3618,3.5,4,Other Ethnographic/92112_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92110_1.jpg,jpg,3569790,3486.1,3570,3.4,4,Other Ethnographic/92110_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8137_1.jpg,jpg,2800107,2734.5,2800,2.7,3,Other Ethnographic/8137_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-164-b_1.jpg,jpg,3852047,3761.8,3852,3.7,4,Other Ethnographic/2003-33-164-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-160_1.jpg,jpg,3018251,2947.5,3018,2.9,3,Other Ethnographic/2003-33-160_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92109_1.jpg,jpg,3472559,3391.2,3473,3.3,3,Other Ethnographic/92109_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,24764_1.jpg,jpg,3059136,2987.4,3059,2.9,3,Other Ethnographic/24764_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-188_1.jpg,jpg,1344416,1312.9,1344,1.3,1,Other Ethnographic/2003-33-188_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-195-b_1.jpg,jpg,3192280,3117.5,3192,3,3,Other Ethnographic/2003-33-195-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8134-d_1.jpg,jpg,5718348,5584.3,5718,5.5,6,Other Ethnographic/8134-d_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,25710_1.jpg,jpg,2605269,2544.2,2605,2.5,3,Other Ethnographic/25710_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92121_1.jpg,jpg,3923838,3831.9,3924,3.7,4,Other Ethnographic/92121_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-171-b_1.jpg,jpg,3173377,3099,3173,3,3,Other Ethnographic/2003-33-171-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-172-a_1.jpg,jpg,3098612,3026,3099,3,3,Other Ethnographic/2003-33-172-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8280_1.jpg,jpg,3664978,3579.1,3665,3.5,4,Other Ethnographic/8280_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,17654_1.jpg,jpg,4832912,4719.6,4833,4.6,5,Other Ethnographic/17654_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8535_1.jpg,jpg,5663294,5530.6,5663,5.4,6,Other Ethnographic/8535_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-163-a_1.jpg,jpg,3549081,3465.9,3549,3.4,4,Other Ethnographic/2003-33-163-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8134-b_1.jpg,jpg,5460495,5332.5,5460,5.2,5,Other Ethnographic/8134-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-173_1.jpg,jpg,2735484,2671.4,2735,2.6,3,Other Ethnographic/2003-33-173_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8100_1.jpg,jpg,5379024,5253,5379,5.1,5,Other Ethnographic/8100_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8058_1.jpg,jpg,3698832,3612.1,3699,3.5,4,Other Ethnographic/8058_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-172-e_1.jpg,jpg,2975931,2906.2,2976,2.8,3,Other Ethnographic/2003-33-172-e_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-157_1.jpg,jpg,3476660,3395.2,3477,3.3,3,Other Ethnographic/2003-33-157_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-195_1.jpg,jpg,3837456,3747.5,3837,3.7,4,Other Ethnographic/2003-33-195_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92118_1.jpg,jpg,3959755,3866.9,3960,3.8,4,Other Ethnographic/92118_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-155_1.jpg,jpg,3376922,3297.8,3377,3.2,3,Other Ethnographic/2003-33-155_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8537_1.jpg,jpg,5078898,4959.9,5079,4.8,5,Other Ethnographic/8537_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8138_1.jpg,jpg,3869298,3778.6,3869,3.7,4,Other Ethnographic/8138_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-152_1.jpg,jpg,4572246,4465.1,4572,4.4,5,Other Ethnographic/2003-33-152_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-171-a_1.jpg,jpg,3252588,3176.4,3253,3.1,3,Other Ethnographic/2003-33-171-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-195-a_1.jpg,jpg,4125274,4028.6,4125,3.9,4,Other Ethnographic/2003-33-195-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-149_1.jpg,jpg,4010652,3916.7,4011,3.8,4,Other Ethnographic/2003-33-149_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-196-b_1.jpg,jpg,1920756,1875.7,1921,1.8,2,Other Ethnographic/2003-33-196-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-172-b_1.jpg,jpg,3642384,3557,3642,3.5,4,Other Ethnographic/2003-33-172-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-150_1.jpg,jpg,3963840,3870.9,3964,3.8,4,Other Ethnographic/2003-33-150_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92120_1.jpg,jpg,3797948,3708.9,3798,3.6,4,Other Ethnographic/92120_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-154_1.jpg,jpg,4716664,4606.1,4717,4.5,5,Other Ethnographic/2003-33-154_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,92119_1.jpg,jpg,4109730,4013.4,4110,3.9,4,Other Ethnographic/92119_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8066_1.jpg,jpg,4600598,4492.8,4601,4.4,5,Other Ethnographic/8066_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-163-b_1.jpg,jpg,4175998,4078.1,4176,4,4,Other Ethnographic/2003-33-163-b_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8536_1.jpg,jpg,4998385,4881.2,4998,4.8,5,Other Ethnographic/8536_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8134-a_1.jpg,jpg,5745775,5611.1,5746,5.5,6,Other Ethnographic/8134-a_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8134-c_1.jpg,jpg,5671166,5538.2,5671,5.4,6,Other Ethnographic/8134-c_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-196_1.jpg,jpg,4468811,4364.1,4469,4.3,4,Other Ethnographic/2003-33-196_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-172-d_1.jpg,jpg,3277344,3200.5,3277,3.1,3,Other Ethnographic/2003-33-172-d_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,2003-33-156_1.jpg,jpg,3419432,3339.3,3419,3.3,3,Other Ethnographic/2003-33-156_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Other Ethnographic,8101_1.jpg,jpg,2373456,2317.8,2373,2.3,2,Other Ethnographic/8101_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Other Ethnographic
Weapons & Armor,8010_1.jpg,jpg,28552,27.9,29,0,0,Weapons & Armor/8010_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8311_1.jpg,jpg,25603,25,26,0,0,Weapons & Armor/8311_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36803_3.jpg,jpg,37093,36.2,37,0,0,Weapons & Armor/36803_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8559_1.jpg,jpg,38750,37.8,39,0,0,Weapons & Armor/8559_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8401_1.jpg,jpg,41118,40.2,41,0,0,Weapons & Armor/8401_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36801_1.jpg,jpg,27055,26.4,27,0,0,Weapons & Armor/36801_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8215_1.jpg,jpg,38187,37.3,38,0,0,Weapons & Armor/8215_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8009_1.jpg,jpg,27338,26.7,27,0,0,Weapons & Armor/8009_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36803_2.jpg,jpg,39949,39,40,0,0,Weapons & Armor/36803_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8308_1.jpg,jpg,24809,24.2,25,0,0,Weapons & Armor/8308_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8313_2.jpg,jpg,25176,24.6,25,0,0,Weapons & Armor/8313_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92096_1.jpg,jpg,29180,28.5,29,0,0,Weapons & Armor/92096_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,37339_2.jpg,jpg,35875,35,36,0,0,Weapons & Armor/37339_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8290_1.jpg,jpg,37013,36.1,37,0,0,Weapons & Armor/8290_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8010_2.jpg,jpg,28744,28.1,29,0,0,Weapons & Armor/8010_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8311_2.jpg,jpg,25690,25.1,26,0,0,Weapons & Armor/8311_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8308_3.jpg,jpg,35832,35,36,0,0,Weapons & Armor/8308_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8559_2.jpg,jpg,36713,35.9,37,0,0,Weapons & Armor/8559_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8401_2.jpg,jpg,40375,39.4,40,0,0,Weapons & Armor/8401_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36801_2.jpg,jpg,26627,26,27,0,0,Weapons & Armor/36801_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8215_2.jpg,jpg,38164,37.3,38,0,0,Weapons & Armor/8215_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36801_3.jpg,jpg,41996,41,42,0,0,Weapons & Armor/36801_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8009_2.jpg,jpg,27018,26.4,27,0,0,Weapons & Armor/8009_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8308_2.jpg,jpg,24922,24.3,25,0,0,Weapons & Armor/8308_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,36803_1.jpg,jpg,40654,39.7,41,0,0,Weapons & Armor/36803_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8313_1.jpg,jpg,25449,24.9,25,0,0,Weapons & Armor/8313_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92096_2.jpg,jpg,29761,29.1,30,0,0,Weapons & Armor/92096_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,37339_1.jpg,jpg,35679,34.8,36,0,0,Weapons & Armor/37339_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8290_2.jpg,jpg,36427,35.6,36,0,0,Weapons & Armor/8290_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8010_3.jpg,jpg,34096,33.3,34,0,0,Weapons & Armor/8010_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,1989-74-21_2.jpg,jpg,177397,173.2,177,0.2,0,Weapons & Armor/1989-74-21_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8173_1.jpg,jpg,191785,187.3,192,0.2,0,Weapons & Armor/8173_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8544_2.jpg,jpg,27596,26.9,28,0,0,Weapons & Armor/8544_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,17659_2.jpg,jpg,40684,39.7,41,0,0,Weapons & Armor/17659_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8374_2.jpg,jpg,53658,52.4,54,0.1,0,Weapons & Armor/8374_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8525_2.jpg,jpg,38860,37.9,39,0,0,Weapons & Armor/8525_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8197_1.jpg,jpg,32418,31.7,32,0,0,Weapons & Armor/8197_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92090_1.jpg,jpg,36431,35.6,36,0,0,Weapons & Armor/92090_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,17666_1.jpg,jpg,181748,177.5,182,0.2,0,Weapons & Armor/17666_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8029_2.jpg,jpg,33017,32.2,33,0,0,Weapons & Armor/8029_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8171_2.jpg,jpg,170927,166.9,171,0.2,0,Weapons & Armor/8171_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,1989-74-21_1.jpg,jpg,180811,176.6,181,0.2,0,Weapons & Armor/1989-74-21_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8173_2.jpg,jpg,157006,153.3,157,0.1,0,Weapons & Armor/8173_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8544_1.jpg,jpg,27458,26.8,27,0,0,Weapons & Armor/8544_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,17659_1.jpg,jpg,41485,40.5,41,0,0,Weapons & Armor/17659_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8374_1.jpg,jpg,53785,52.5,54,0.1,0,Weapons & Armor/8374_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8197_2.jpg,jpg,32462,31.7,32,0,0,Weapons & Armor/8197_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8525_1.jpg,jpg,38198,37.3,38,0,0,Weapons & Armor/8525_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92090_2.jpg,jpg,36926,36.1,37,0,0,Weapons & Armor/92090_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,17666_2.jpg,jpg,192249,187.7,192,0.2,0,Weapons & Armor/17666_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8029_1.jpg,jpg,33563,32.8,34,0,0,Weapons & Armor/8029_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8173_3.jpg,jpg,34583,33.8,35,0,0,Weapons & Armor/8173_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8171_1.jpg,jpg,163929,160.1,164,0.2,0,Weapons & Armor/8171_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8368_2.jpg,jpg,36294,35.4,36,0,0,Weapons & Armor/8368_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8008_3.jpg,jpg,57409,56.1,57,0.1,0,Weapons & Armor/8008_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8543_1.jpg,jpg,26231,25.6,26,0,0,Weapons & Armor/8543_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,25725_1.jpg,jpg,38633,37.7,39,0,0,Weapons & Armor/25725_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92097_3.jpg,jpg,60569,59.1,61,0.1,0,Weapons & Armor/92097_3.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,92095_1.jpg,jpg,37963,37.1,38,0,0,Weapons & Armor/92095_1.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
Weapons & Armor,8310_2.jpg,jpg,24853,24.3,25,0,0,Weapons & Armor/8310_2.jpg,/Users/jajohnst/Documents/teaching/2025-4-SI-676-NetworkedLAMS/ummaa_project_data_samples/Weapons & Armor
